composite_key,q_id,region,state,county,utility,developer,fuel_bucketed,mw_total,q_year,viability,confidence
GEN-2021-035_SPP_KS_2021.0,GEN-2021-035,SPP,KS,Grant,SUNC,,Solar,113.0,2021.0,0.15120275,unvalidated
J2737_MISO_LA_2022.0,J2737,MISO,LA,Sabine Parish,CLECO POWER,,Solar,180.0,2022.0,0.15120275,unvalidated
J2448_MISO_LA_2022.0,J2448,MISO,LA,Webster Parish,ENTERGY LOUISIANA,,Solar,100.0,2022.0,0.15120275,unvalidated
AE2-334_PJM_NJ_2019.0,AE2-334,PJM,NJ,Gloucester,AEC,,Solar,44.0,2019.0,0.15120275,validated
AF1-005_PJM_MD_2019.0,AF1-005,PJM,MD,Charles,SMECO,,Solar,20.0,2019.0,0.15120275,validated
AF1-003_PJM_MD_2019.0,AF1-003,PJM,MD,Charles,SMECO,,Solar,20.0,2019.0,0.15120275,validated
AF1-018_PJM_VA_2019.0,AF1-018,PJM,VA,Middlesex,Dominion,,Battery,40.0,2019.0,0.15120275,validated
AH1-537_PJM_OH_2021.0,AH1-537,PJM,OH,Highland,OVEC,,Solar+Battery,178.5,2021.0,0.15120275,validated
557_West_ID_2019.0,557,West,ID,Elmore,Idaho Power Company,"Black Mesa Interconnection, LLC",Solar+Battery,40.0,2019.0,0.15120275,validated
AF1-015_PJM_MD_2019.0,AF1-015,PJM,MD,Talbot,DPL,,Solar,15.0,2019.0,0.15120275,validated
AF1-014_PJM_VA_2019.0,AF1-014,PJM,VA,King And Queen,Dominion,,Solar,19.9,2019.0,0.15120275,validated
J2617_MISO_MI_2022.0,J2617,MISO,MI,Van Buren,METC,,Solar+Battery,240.0,2022.0,0.15120275,unvalidated
AH1-460_PJM_PA_2021.0,AH1-460,PJM,PA,Somerset,PENELEC,,Solar,66.0,2021.0,0.15120275,validated
AH1-258_PJM_NJ_2021.0,AH1-258,PJM,NJ,Monmouth,JCPL,,Solar,19.25,2021.0,0.15120275,validated
AH1-265_PJM_NJ_2021.0,AH1-265,PJM,NJ,Camden,AEC,,Solar,29.4,2021.0,0.15120275,validated
J2795_MISO_LA_2022.0,J2795,MISO,LA,Lincoln Parish,ENTERGY LOUISIANA,,Solar,100.0,2022.0,0.15120275,unvalidated
J2734_MISO_AR_2022.0,J2734,MISO,AR,Crittenden,ENTERGY ARKANSAS,,Solar+Battery,150.0,2022.0,0.15120275,unvalidated
J3004_MISO_IL_2022.0,J3004,MISO,IL,Mason,AMEREN ILLINOIS,,Solar+Battery,170.0,2022.0,0.15120275,unvalidated
J3003_MISO_IL_2022.0,J3003,MISO,IL,Mason,AMEREN ILLINOIS,,Solar+Battery,180.0,2022.0,0.15120275,unvalidated
AH1-376_PJM_WV_2021.0,AH1-376,PJM,WV,Greenbrier,APS,,Solar,28.0,2021.0,0.15120275,validated
AH1-378_PJM_VA_2021.0,AH1-378,PJM,VA,Lunenburg,Dominion,,Solar,51.0,2021.0,0.15120275,validated
AH1-380_PJM_MD_2021.0,AH1-380,PJM,MD,Worcester,DPL,,Solar,20.0,2021.0,0.15120275,validated
AH1-305_PJM_IN_2021.0,AH1-305,PJM,IN,Pulaski,AEP,,Solar,35.72,2021.0,0.15120275,validated
AF1-017_PJM_VA_2019.0,AF1-017,PJM,VA,Isle Of Wight,Dominion,,Solar,20.0,2019.0,0.15120275,validated
AH1-306_PJM_IN_2021.0,AH1-306,PJM,IN,Grant,AEP,,Solar,28.8,2021.0,0.15120275,validated
AH1-307_PJM_IN_2021.0,AH1-307,PJM,IN,Delaware,AEP,,Battery,50.0,2021.0,0.15120275,validated
AH1-304_PJM_IN_2021.0,AH1-304,PJM,IN,Delaware,AEP,,Solar,9.8,2021.0,0.15120275,validated
AH1-309_PJM_MI_2021.0,AH1-309,PJM,MI,Cass,AEP,,Solar,27.0,2021.0,0.15120275,validated
AH1-452_PJM_PA_2021.0,AH1-452,PJM,PA,Armstrong,APS,,Solar,19.9,2021.0,0.15120275,validated
AH1-426_PJM_WV_2021.0,AH1-426,PJM,WV,Kanawha,APS,,Battery,64.6,2021.0,0.15120275,validated
AH1-637_PJM_VA_2021.0,AH1-637,PJM,VA,Westmoreland,Dominion,,Solar,16.0,2021.0,0.15120275,validated
J2769_MISO_LA_2022.0,J2769,MISO,LA,St. Helena Parish,ENTERGY LOUISIANA,,Solar,200.0,2022.0,0.15120275,unvalidated
J2705_MISO_LA_2022.0,J2705,MISO,LA,Assumption Parish,ENTERGY LOUISIANA,,Solar,220.0,2022.0,0.15120275,unvalidated
J2707_MISO_LA_2022.0,J2707,MISO,LA,Assumption Parish,ENTERGY LOUISIANA,,Solar,165.0,2022.0,0.15120275,unvalidated
J3014_MISO_LA_2022.0,J3014,MISO,LA,Rapides Parish,CLECO POWER,,Solar,300.0,2022.0,0.15120275,unvalidated
J3077_MISO_IN_2022.0,J3077,MISO,IN,Gibson,Southern Indiana Gas & Electric Company d/b/a Centerpoint Energy Indiana South,,Solar+Battery,1000.0,2022.0,0.15120275,unvalidated
874_ISO-NE_ME_2019.0,874,ISO-NE,ME,Cumberland,ISO-NE,,Battery,175.0,2019.0,0.15120275,validated
G0620_West_OR_2019.0,G0620,West,OR,Umatilla,Bonneville Power Administration,,Gas,27.0,2019.0,0.15120275,validated
J3076_MISO_IL_2022.0,J3076,MISO,IL,Wabash,AMEREN ILLINOIS,,Solar+Battery,770.0,2022.0,0.15120275,unvalidated
J2897_MISO_TX_2022.0,J2897,MISO,TX,San Jacinto,"ENTERGY TEXAS, INC.",,Solar+Battery,150.0,2022.0,0.15120275,unvalidated
J2690_MISO_IL_2022.0,J2690,MISO,IL,Washington,AMEREN ILLINOIS,,Other_combined,500.0,2022.0,0.15120275,unvalidated
J2860_MISO_LA_2022.0,J2860,MISO,LA,Beauregard Parish,CLECO POWER,,Solar,200.0,2022.0,0.15120275,unvalidated
AH1-490_PJM_PA_2021.0,AH1-490,PJM,PA,Crawford,PENELEC,,Solar,20.0,2021.0,0.15120275,validated
AH1-487_PJM_PA_2021.0,AH1-487,PJM,PA,Mercer,ATSI,,Solar,20.0,2021.0,0.15120275,validated
AH1-492_PJM_PA_2021.0,AH1-492,PJM,PA,Berks,ME,,Solar,20.0,2021.0,0.15120275,validated
AH1-426A_PJM_WV_2021.0,AH1-426A,PJM,WV,Nicholas,APS,,Battery,32.3,2021.0,0.15120275,validated
J2687_MISO_IN_2022.0,J2687,MISO,IN,Hancock,INDIANAPOLIS POWER & LIGHT COMPANY,,Solar+Battery,300.0,2022.0,0.15120275,unvalidated
J2688_MISO_TX_2022.0,J2688,MISO,TX,Newton,"ENTERGY TEXAS, INC.",,Solar+Battery,130.0,2022.0,0.15120275,unvalidated
J2689_MISO_TX_2022.0,J2689,MISO,TX,Liberty,"ENTERGY TEXAS, INC.",,Solar+Battery,180.0,2022.0,0.15120275,unvalidated
J2691_MISO_MO_2022.0,J2691,MISO,MO,Bollinger,AMEREN MISSOURI,,Other_combined,500.0,2022.0,0.15120275,unvalidated
J2858_MISO_LA_2022.0,J2858,MISO,LA,Acadia Parish,ENTERGY LOUISIANA,,Solar,110.0,2022.0,0.15120275,unvalidated
J2694_MISO_IL_2022.0,J2694,MISO,IL,Christian,AMEREN ILLINOIS,,Other_combined,500.0,2022.0,0.15120275,unvalidated
J2697_MISO_IL_2022.0,J2697,MISO,IL,St. Clair,AMEREN ILLINOIS,,Other_combined,500.0,2022.0,0.15120275,unvalidated
J2651_MISO_LA_2022.0,J2651,MISO,LA,East Baton Rouge Parish,ENTERGY LOUISIANA,,Solar,160.0,2022.0,0.15120275,unvalidated
877_ISO-NE_MA_2019.0,877,ISO-NE,MA,Norfolk,ISO-NE,,Battery,170.0,2019.0,0.15120275,validated
1187_ISO-NE_MA_2021.0,1187,ISO-NE,MA,Worcester,,,Battery,19.9839992523193,2021.0,0.15120275,validated
AH2-021_PJM_KY_2021.0,AH2-021,PJM,KY,Barren,EKPC,,Solar+Battery,150.0,2021.0,0.15120275,validated
1177_ISO-NE_MA_2021.0,1177,ISO-NE,MA,Worcester,,,Battery,14.9399995803833,2021.0,0.15120275,validated
1174_ISO-NE_MA_2021.0,1174,ISO-NE,MA,Worcester,,,Battery,7.99800014495849,2021.0,0.15120275,validated
1182_ISO-NE_MA_2021.0,1182,ISO-NE,MA,Worcester,,,Battery,14.9399995803833,2021.0,0.15120275,validated
1190_ISO-NE_ME_2021.0,1190,ISO-NE,ME,Knox,ISO-NE,,Solar,33.5,2021.0,0.15120275,validated
AH2-025_PJM_IN_2021.0,AH2-025,PJM,IN,Fountain,AEP,,Solar+Battery,200.0,2021.0,0.15120275,validated
AI1-077_PJM_IL_2022.0,AI1-077,PJM,IL,Mchenry,ComEd,,Solar,15.75,2022.0,0.15120275,validated
25INR0049_ERCOT_TX_2022.0,25INR0049,ERCOT,TX,Upton,,,Solar,514.0,2022.0,0.15120275,unvalidated_ercot_bias
24INR0364_ERCOT_TX_2022.0,24INR0364,ERCOT,TX,Hill,,Pitts Dudik II,Solar,30.23,2022.0,0.15120275,unvalidated_ercot_bias
24INR0391_ERCOT_TX_2022.0,24INR0391,ERCOT,TX,Navarro,,Kennedy Bypass Solar LLC,Battery,25.3,2022.0,0.15120275,unvalidated_ercot_bias
24INR0319_ERCOT_TX_2022.0,24INR0319,ERCOT,TX,Cameron,,VESI,Battery,25.14,2022.0,0.15120275,unvalidated_ercot_bias
J1421_MISO_LA_2019.0,J1421,MISO,LA,East Feliciana Parish,ENTERGY LOUISIANA,,Solar,300.0,2019.0,0.15120275,unvalidated
25INR0072_ERCOT_TX_2022.0,25INR0072,ERCOT,TX,Brazoria,,HIGH CHAPARRAL SOLAR PROJECT LLC,Battery,71.78,2022.0,0.15120275,unvalidated_ercot_bias
AI1-173_PJM_IL_2022.0,AI1-173,PJM,IL,Stephenson,ComEd,,Solar,16.0,2022.0,0.15120275,validated
AI1-078_PJM_IN_2022.0,AI1-078,PJM,IN,Laporte,AEP,,Solar+Battery,200.0,2022.0,0.15120275,validated
AI1-082_PJM_PA_2022.0,AI1-082,PJM,PA,Westmoreland,APS,,Solar,15.0,2022.0,0.15120275,validated
AI1-088_PJM_VA_2022.0,AI1-088,PJM,VA,Prince George,Dominion,,Battery,50.0,2022.0,0.15120275,validated
AI1-087_PJM_VA_2022.0,AI1-087,PJM,VA,Prince George,Dominion,,Battery,50.0,2022.0,0.15120275,validated
AF2-110_PJM_VA_2020.0,AF2-110,PJM,VA,Accomack,Dominion,,Solar,20.0,2020.0,0.15120275,validated
Company KJ_West_NV_2020.0,Company KJ,West,NV,Washoe,NV Energy,,Other_combined,38.5,2020.0,0.15120275,validated
AF2-120_PJM_VA_2020.0,AF2-120,PJM,VA,Richmond,Dominion,,Solar,62.0,2020.0,0.15120275,validated
Company KG_West_NV_2020.0,Company KG,West,NV,Eureka,NV Energy,,Other_combined,38.5,2020.0,0.15120275,validated
Company KI_West_NV_2020.0,Company KI,West,NV,Lyon,NV Energy,,Other_combined,38.5,2020.0,0.15120275,validated
485_Southeast_TN_2021.0,485,Southeast,TN,Bedford,Tennessee Valley Authority,,Solar+Battery,130.0,2021.0,0.15120275,validated
AI1-086_PJM_VA_2022.0,AI1-086,PJM,VA,Greensville,Dominion,,Battery,50.0,2022.0,0.15120275,validated
30INR0002_ERCOT_TX_2022.0,30INR0002,ERCOT,TX,Lamar,,"Apex Energy Solutions, LLC",Other_combined,1232.0,2022.0,0.15120275,unvalidated_ercot_bias
25INR0130_ERCOT_TX_2022.0,25INR0130,ERCOT,TX,Caldwell,,"Demeter Solar, LLC",Battery,65.0,2022.0,0.15120275,unvalidated_ercot_bias
25INR0080_ERCOT_TX_2022.0,25INR0080,ERCOT,TX,Gray,,"IP Meitner, LLC",Solar,702.64,2022.0,0.15120275,unvalidated_ercot_bias
J1367_MISO_LA_2019.0,J1367,MISO,LA,St. Mary Parish,CLECO POWER,,Solar,95.0,2019.0,0.15120275,unvalidated
24INR0408_ERCOT_TX_2022.0,24INR0408,ERCOT,TX,Wise,,Crandall Solar LLC,Battery,50.48,2022.0,0.15120275,unvalidated_ercot_bias
J1465_MISO_LA_2019.0,J1465,MISO,LA,Pointe Coupee Parish,ENTERGY LOUISIANA,,Solar,150.0,2019.0,0.15120275,unvalidated
J1246_MISO_LA_2019.0,J1246,MISO,LA,Iberville Parish,ENTERGY LOUISIANA,,Gas,725.2,2019.0,0.15120275,unvalidated
23INR0372_ERCOT_TX_2021.0,23INR0372,ERCOT,TX,Scurry,,"Cross Trails Energy Storage Project, LLC",Battery,58.29,2021.0,0.15120275,unvalidated_ercot_bias
J2142_MISO_MO_2021.0,J2142,MISO,MO,Adair,AMEREN MISSOURI,,Solar+Battery,150.0,2021.0,0.15120275,unvalidated
AH2-031_PJM_WV_2021.0,AH2-031,PJM,WV,Jefferson,APS,,Battery,30.0,2021.0,0.15120275,validated
1192_ISO-NE_CT_2021.0,1192,ISO-NE,CT,Hartford,ISO-NE,,Solar,101.12799835205,2021.0,0.15120275,validated
AH2-032_PJM_VA_2021.0,AH2-032,PJM,VA,Prince William,Dominion,,Battery,60.0,2021.0,0.15120275,validated
AH2-033_PJM_VA_2021.0,AH2-033,PJM,VA,Prince William,Dominion,,Battery,60.0,2021.0,0.15120275,validated
1193_ISO-NE_CT_2021.0,1193,ISO-NE,CT,Windham,,,Battery,325.0,2021.0,0.15120275,validated
24INR0361_ERCOT_TX_2022.0,24INR0361,ERCOT,TX,Brown,,"Blanket Ranch South Solar, LLC",Battery,33.8,2022.0,0.15120275,unvalidated_ercot_bias
24INR0362_ERCOT_TX_2022.0,24INR0362,ERCOT,TX,Brown,,"Blanket Ranch North Solar, LLC",Battery,50.1,2022.0,0.15120275,unvalidated_ercot_bias
GEN-2022-055_SPP_OK_2022.0,GEN-2022-055,SPP,OK,Grady,WFEC,,Solar,200.0,2022.0,0.15120275,unvalidated
GEN-2022-038_SPP_TX_2022.0,GEN-2022-038,SPP,TX,Harrison,AEP,,Solar,200.0,2022.0,0.15120275,unvalidated
GEN-2022-048_SPP_OK_2022.0,GEN-2022-048,SPP,OK,Woodward,WFEC,,Wind,250.0,2022.0,0.15120275,unvalidated
24INR0095_ERCOT_TX_2021.0,24INR0095,ERCOT,TX,Jack,,Hecate Energy Dovetail Solar 2 LLC,Solar,666.1,2021.0,0.15120275,unvalidated_ercot_bias
PIS012_West_UT_2022.0,PIS012,West,UT,Juab,PacifiCorp,PacifiCorp,Battery,199.9,2022.0,0.15120275,validated
PIS011_West_OR_2022.0,PIS011,West,OR,Klamath,PacifiCorp,PacifiCorp,Battery,199.9,2022.0,0.15120275,validated
PIS009_West_UT_2022.0,PIS009,West,UT,Juab,PacifiCorp,PacifiCorp,Battery,199.9,2022.0,0.15120275,validated
25INR0102_ERCOT_TX_2022.0,25INR0102,ERCOT,TX,Brazoria,,"Austin Bayou Solar, LLC",Solar,753.4,2022.0,0.15120275,unvalidated_ercot_bias
PIS022_West_ID_2022.0,PIS022,West,ID,Bonneville,PacifiCorp,PacifiCorp,Wind,153.0,2022.0,0.15120275,validated
J1263_MISO_IL_2019.0,J1263,MISO,IL,Clark,AMEREN ILLINOIS,,Solar+Battery,408.6,2019.0,0.15120275,unvalidated
23INR0021_ERCOT_TX_2020.0,23INR0021,ERCOT,TX,Swisher,,Hornet Solar LLC,Solar,602.37,2020.0,0.15120275,unvalidated_ercot_bias
AF2-091_PJM_VA_2020.0,AF2-091,PJM,VA,King George,Dominion,,Solar,34.0,2020.0,0.15120275,validated
AF2-092_PJM_PA_2020.0,AF2-092,PJM,PA,Bedford,PENELEC,,Solar,12.0,2020.0,0.15120275,validated
G0710_West_MT_2021.0,G0710,West,MT,Flathead,Bonneville Power Administration,,Other,1.6,2021.0,0.15120275,validated
AI1-075_PJM_IL_2022.0,AI1-075,PJM,IL,Lee,ComEd,,Wind,11.9,2022.0,0.15120275,validated
AI1-076_PJM_PA_2022.0,AI1-076,PJM,PA,Delaware,PECO,,Solar,19.8,2022.0,0.15120275,validated
J2180_MISO_LA_2022.0,J2180,MISO,LA,Sabine Parish,CLECO POWER,,Solar,250.0,2022.0,0.15120275,unvalidated
J2163_MISO_LA_2022.0,J2163,MISO,LA,Calcasieu Parish,ENTERGY LOUISIANA,,Solar,200.0,2022.0,0.15120275,unvalidated
G0765_West_OR_2022.0,G0765,West,OR,Umatilla,Bonneville Power Administration,,Gas,13.0,2022.0,0.15120275,validated
GEN-2022-054_SPP_KS_2022.0,GEN-2022-054,SPP,KS,Bourbon,NEET,,Solar,200.0,2022.0,0.15120275,unvalidated
AI1-126_PJM_VA_2022.0,AI1-126,PJM,VA,Cumberland,Dominion,,Solar,10.0,2022.0,0.15120275,validated
Company KH_West_NV_2020.0,Company KH,West,NV,Esmeralda,NV Energy,,Other_combined,38.5,2020.0,0.15120275,validated
AF2-115_PJM_VA_2020.0,AF2-115,PJM,VA,Amelia,Dominion,,Solar,25.0,2020.0,0.15120275,validated
AF2-130_PJM_PA_2020.0,AF2-130,PJM,PA,Clarion,PENELEC,,Solar,20.0,2020.0,0.15120275,validated
22INR0301_ERCOT_TX_2020.0,22INR0301,ERCOT,TX,Jack,,"RWE Renewables Development, LLC",Wind,295.3,2020.0,0.15120275,unvalidated_ercot_bias
GI-2020-05_West_CO_2020.0,GI-2020-05,West,CO,Weld,Public Service Company Of Colorado,,Gas,24.0,2020.0,0.15120275,validated
AI1-134_PJM_IN_2022.0,AI1-134,PJM,IN,Grant,AEP,,Solar+Battery,200.0,2022.0,0.15120275,validated
AI1-125_PJM_VA_2022.0,AI1-125,PJM,VA,Albemarle,Dominion,,Solar,22.0,2022.0,0.15120275,validated
AI1-123_PJM_VA_2022.0,AI1-123,PJM,VA,Lunenburg,Dominion,,Solar,59.0,2022.0,0.15120275,validated
GEN-2019-009_SPP_NE_2019.0,GEN-2019-009,SPP,NE,Nemaha,OPPD,,Solar,100.0,2019.0,0.15120275,unvalidated
AI1-143_PJM_PA_2022.0,AI1-143,PJM,PA,Armstrong,APS,,Solar,19.9,2022.0,0.15120275,validated
1307_ISO-NE_MA_2022.0,1307,ISO-NE,MA,Worcester,NGRID,,Battery,4.94799995422363,2022.0,0.15120275,validated
1306_ISO-NE_MA_2022.0,1306,ISO-NE,MA,Worcester,NGRID,,Battery,4.94799995422363,2022.0,0.15120275,validated
1304_ISO-NE_MA_2022.0,1304,ISO-NE,MA,Worcester,NGRID,,Battery,4.98999977111816,2022.0,0.15120275,validated
J1336_MISO_IN_2019.0,J1336,MISO,IN,Jasper,NORTHERN INDIANA PUBLIC SERVICE COMPANY,,Solar+Battery,199.5,2019.0,0.15120275,unvalidated
J2903_MISO_MS_2022.0,J2903,MISO,MS,Lincoln,COOPERATIVE ENERGY,,Solar+Battery,130.0,2022.0,0.15120275,unvalidated
J2904_MISO_LA_2022.0,J2904,MISO,LA,Concordia Parish,ENTERGY LOUISIANA,,Solar+Battery,150.0,2022.0,0.15120275,unvalidated
AH2-001_PJM_PA_2021.0,AH2-001,PJM,PA,Susquehanna,PENELEC,,Other,3.6,2021.0,0.15120275,validated
R1011_MISO_IN_2021.0,R1011,MISO,IN,Pike,INDIANAPOLIS POWER & LIGHT COMPANY,,Other_combined,250.0,2021.0,0.15120275,unvalidated
25INR0021_ERCOT_TX_2021.0,25INR0021,ERCOT,TX,Limestone,,"Gransolar Texas Sixteen, LLC",Solar,50.34,2021.0,0.15120275,unvalidated_ercot_bias
AI1-161_PJM_PA_2022.0,AI1-161,PJM,PA,Crawford,PENELEC,,Solar,1.4,2022.0,0.15120275,validated
AI1-160_PJM_PA_2022.0,AI1-160,PJM,PA,Crawford,PENELEC,,Solar,1.4,2022.0,0.15120275,validated
AI1-157_PJM_IL_2022.0,AI1-157,PJM,IL,Mchenry,ComEd,,Solar,54.4,2022.0,0.15120275,validated
84_West_WA_2019.0,84,West,WA,Stevens,Avista Utilities,,Solar+Battery,5.0,2019.0,0.15120275,validated
366D_Southeast_FL_2019.0,366D,Southeast,FL,Okaloosa,Florida Power & Light,Third Party,Solar,74.9,2019.0,0.15120275,validated
J2967_MISO_LA_2022.0,J2967,MISO,LA,Jefferson Davis Parish,ENTERGY LOUISIANA,,Solar,200.0,2022.0,0.15120275,unvalidated
AI1-146_PJM_VA_2022.0,AI1-146,PJM,VA,Prince Edward,Dominion,,Battery,20.0,2022.0,0.15120275,validated
AI1-147_PJM_IL_2022.0,AI1-147,PJM,IL,Dekalb,ComEd,,Solar,64.0,2022.0,0.15120275,validated
AI1-213_PJM_PA_2022.0,AI1-213,PJM,PA,Elk,APS,,Solar+Battery,174.0,2022.0,0.15120275,validated
AI1-172_PJM_IL_2022.0,AI1-172,PJM,IL,Grundy,ComEd,,Solar+Battery,250.0,2022.0,0.15120275,validated
1308_ISO-NE_MA_2022.0,1308,ISO-NE,MA,Worcester,NGRID,,Battery,6.99399995803833,2022.0,0.15120275,validated
24INR0304_ERCOT_TX_2022.0,24INR0304,ERCOT,TX,Jack,,,Battery,47.34,2022.0,0.15120275,unvalidated_ercot_bias
24INR0404_ERCOT_TX_2022.0,24INR0404,ERCOT,TX,Upton,,LectricWind LLC,Solar,508.0,2022.0,0.15120275,unvalidated_ercot_bias
AI1-093_PJM_PA_2022.0,AI1-093,PJM,PA,Westmoreland,APS,,Battery,24.0,2022.0,0.15120275,validated
AI1-094_PJM_PA_2022.0,AI1-094,PJM,PA,Westmoreland,APS,,Battery,24.0,2022.0,0.15120275,validated
1299_ISO-NE_ME_2022.0,1299,ISO-NE,ME,Hancock,ISO-NE,,Solar,54.099998474121,2022.0,0.15120275,validated
J1561_MISO_LA_2021.0,J1561,MISO,LA,Acadia Parish,ENTERGY LOUISIANA,,Solar,75.0,2021.0,0.15120275,unvalidated
J1827_MISO_LA_2021.0,J1827,MISO,LA,Morehouse Parish,ENTERGY LOUISIANA,,Solar,90.0,2021.0,0.15120275,unvalidated
AF2-107_PJM_VA_2020.0,AF2-107,PJM,VA,Amherst,AEP,,Solar,50.0,2020.0,0.15120275,validated
AI1-095_PJM_PA_2022.0,AI1-095,PJM,PA,Butler,APS,,Solar,14.0,2022.0,0.15120275,validated
IC-1052_Southeast_AL_2022.0,IC-1052,Southeast,AL,Lee,Southern Company,,Solar+Battery,80.0,2022.0,0.15120275,validated
IC-1054_Southeast_AL_2022.0,IC-1054,Southeast,AL,Pike,Southern Company,,Solar+Battery,80.0,2022.0,0.15120275,validated
516_Southeast_AL_2022.0,516,Southeast,AL,Lauderdale,Tennessee Valley Authority,,Solar+Battery,150.0,2022.0,0.15120275,validated
IC-1053_Southeast_AL_2022.0,IC-1053,Southeast,AL,Hale,Southern Company,,Solar+Battery,80.0,2022.0,0.15120275,validated
AI1-105_PJM_PA_2022.0,AI1-105,PJM,PA,Luzerne,PPL,,Solar,60.0,2022.0,0.15120275,validated
AI1-100_PJM_OH_2022.0,AI1-100,PJM,OH,Belmont,AEP,,Solar+Battery,150.0,2022.0,0.15120275,validated
J1219_MISO_LA_2019.0,J1219,MISO,LA,Tangipahoa Parish,ENTERGY LOUISIANA,,Solar,100.0,2019.0,0.15120275,unvalidated
J1339_MISO_IN_2019.0,J1339,MISO,IN,Jasper,NORTHERN INDIANA PUBLIC SERVICE COMPANY,,Solar+Battery,199.5,2019.0,0.15120275,unvalidated
25INR0097_ERCOT_TX_2022.0,25INR0097,ERCOT,TX,Clay,,"Soleil Solar, LLC",Solar,728.72,2022.0,0.15120275,unvalidated_ercot_bias
25INR0024_ERCOT_TX_2021.0,25INR0024,ERCOT,TX,Navarro,,"Gransolar Texas Seventeen, LLC",Solar,52.9,2021.0,0.15120275,unvalidated_ercot_bias
24INR0138_ERCOT_TX_2021.0,24INR0138,ERCOT,TX,Hill,,"Midpoint Solar, LLC",Battery,50.9,2021.0,0.15120275,unvalidated_ercot_bias
24INR0136_ERCOT_TX_2021.0,24INR0136,ERCOT,TX,Delta,,"Eagle Springs Solar, LLC",Battery,55.1,2021.0,0.15120275,unvalidated_ercot_bias
24INR0422_ERCOT_TX_2022.0,24INR0422,ERCOT,TX,Leon,,,Solar,460.0,2022.0,0.15120275,unvalidated_ercot_bias
24INR0330_ERCOT_TX_2022.0,24INR0330,ERCOT,TX,Travis,,Travis Kimbro BESS LLC,Battery,36.84,2022.0,0.15120275,unvalidated_ercot_bias
AI1-116_PJM_WV_2022.0,AI1-116,PJM,WV,,AEP,,Solar,70.0,2022.0,0.15120275,validated
AI1-118_PJM_NJ_2022.0,AI1-118,PJM,NJ,Warren,JCPL,,Solar,37.6,2022.0,0.15120275,validated
AI1-119_PJM_IL_2022.0,AI1-119,PJM,IL,Kendall,ComEd,,Solar,28.8,2022.0,0.15120275,validated
AI1-117_PJM_WV_2022.0,AI1-117,PJM,WV,,AEP,,Solar,60.0,2022.0,0.15120275,validated
AI1-122_PJM_NJ_2022.0,AI1-122,PJM,NJ,Sussex,JCPL,,Solar,5.85,2022.0,0.15120275,validated
AI1-120_PJM_NJ_2022.0,AI1-120,PJM,NJ,Warren,JCPL,,Solar,51.6,2022.0,0.15120275,validated
J2816_MISO_LA_2022.0,J2816,MISO,LA,Ouachita Parish,ENTERGY LOUISIANA,,Solar,100.0,2022.0,0.15120275,unvalidated
J2818_MISO_AR_2022.0,J2818,MISO,AR,Ouachita,ENTERGY ARKANSAS,,Solar+Battery,130.0,2022.0,0.15120275,unvalidated
J1340_MISO_IN_2019.0,J1340,MISO,IN,Jasper,NORTHERN INDIANA PUBLIC SERVICE COMPANY,,Solar+Battery,199.5,2019.0,0.15120275,unvalidated
AG1-017_PJM_IN_2020.0,AG1-017,PJM,IN,Jay,AEP,,Wind,12.64,2020.0,0.15120275,validated
21INR0505_ERCOT_TX_2020.0,21INR0505,ERCOT,TX,Wharton,,Hecate Energy Ramsey Storage LLC,Battery,510.4,2020.0,0.15120275,unvalidated_ercot_bias
AG1-021_PJM_VA_2020.0,AG1-021,PJM,VA,Amelia,Dominion,,Solar,20.0,2020.0,0.15120275,validated
IC-925_Southeast_AL_2020.0,IC-925,Southeast,AL,Houston,Southern Company,,Solar+Battery,80.0,2020.0,0.15120275,validated
IC-926_Southeast_AL_2020.0,IC-926,Southeast,AL,Montgomery,Southern Company,,Solar+Battery,80.0,2020.0,0.15120275,validated
G1066_West_OR_2024.0,G1066,West,OR,Marion,Bonneville Power Administration,,Solar,0.4,2024.0,0.15120275,validated
Q550_West_AZ_2024.0,Q550,West,AZ,Maricopa,Arizona Public Service,,Gas,43.04,2024.0,0.15120275,validated
GEN-2024-007_SPP_KS_2024.0,GEN-2024-007,SPP,KS,Stafford,MIDW,,Solar+Battery,80.0,2024.0,0.15120275,unvalidated
1524_ISO-NE_CT_2024.0,1524,ISO-NE,CT,Hartford,,,Battery,237.600006103515,2024.0,0.15120275,validated
1523_ISO-NE_MA_2024.0,1523,ISO-NE,MA,Norfolk,,,Battery,253.815994262695,2024.0,0.15120275,validated
C4-015_West_OR_2024.0,C4-015,West,OR,Multnomah,PacifiCorp,,Solar,1.6,2024.0,0.15120275,validated
J3437_MISO_MI_2024.0,J3437,MISO,MI,Ogemaw,METC,,Other_combined,160.0,2024.0,0.15120275,unvalidated
AC1-121_PJM_VA_2016.0,AC1-121,PJM,VA,Culpeper,Dominion,,Solar,20.0,2016.0,0.15120275,validated
AC1-120_PJM_VA_2016.0,AC1-120,PJM,VA,Culpeper,Dominion,,Solar,60.0,2016.0,0.15120275,validated
AI2-336_PJM_OH_2023.0,AI2-336,PJM,OH,Harrison,AEP,,Solar,34.6,2023.0,0.15120275,validated
AC1-143_PJM_VA_2016.0,AC1-143,PJM,VA,Culpeper,Dominion,,Solar,60.0,2016.0,0.15120275,validated
AG2-049_PJM_VA_2020.0,AG2-049,PJM,VA,Arlington,Dominion,,Other,20.0,2020.0,0.15120275,validated
